subject,situation,sessionid,finalprofit,showupfee,type,period_game,aeffort,peffort,mae,varianta,variantp,period_lottery,period_lottery_del,offeraccept,offeracceptd,IV,va,vb,vc,vd,consistent,lossaversion,ioc,eopt,maeopt,cost,EV_control,EV_deleg,EV_diff,conflict,stakesize,revorder,maecontrol,peffort_control,wtp_del_control,delegation_control,variantp_control,period_control
16,5,111017_1315,82.570801,10,Principal,3,77,54,55,2,1,17,19,140,180,40,260,260,260,100,1,2,0,80,40,29.16,157.24001,188,30.759995,1,low,0,0,,,,,
16,6,111017_1315,82.570801,10,Principal,4,54,55,56,2,1,10,16,250,280,30,440,440,380,200,1,2,0,60,40,60.5,271.5,300.79999,29.299988,.75,high,0,0,,,,,
16,7,111017_1315,82.570801,10,Principal,1,70,90,91,2,1,18,20,390,470,80,560,560,470,200,1,2,0,90,60,162,362,445.70001,83.700012,.75,high,0,0,,,,,
16,8,111017_1315,82.570801,10,Principal,6,55,63,64,2,1,9,11,240,250,10,360,360,280,200,1,2,0,40,40,79.379997,221.42,251.2,29.779999,.5,high,0,0,,,,,
16,9,111017_1315,82.570801,10,Principal,8,80,70,71,2,1,7,4,300,300,0,440,440,320,200,1,2,0,60,60,98,270,285.20001,15.200012,.5,high,0,0,,,,,
16,10,111017_1315,82.570801,10,Principal,5,74,90,100,2,1,2,12,350,520,170,520,520,520,200,1,2,0,80,40,162,326,520,194,1,high,0,0,,,,,
17,1,111017_1315,73.199997,10,Principal,9,75,50,30,2,1,20,8,135,130,-5,220,220,190,100,1,3,0,60,40,25,135,127,-8,.75,low,0,0,,,,,
17,2,111017_1315,73.199997,10,Principal,2,40,31,1,2,1,5,18,144,130,-14,280,280,235,100,1,3,0,90,60,9.6099997,146.19,101.35,-44.840004,.75,low,0,0,,,,,
17,3,111017_1315,73.199997,10,Principal,10,62,0,1,2,1,17,16,100,105,5,180,180,140,100,1,3,0,40,40,0,100,100.4,.40000153,.5,low,0,0,,,,,
17,4,111017_1315,73.199997,10,Principal,7,95,83,69,2,1,19,11,135,135,0,220,220,160,100,1,3,0,60,60,68.889999,130.71001,141.39999,10.689987,.5,low,0,0,,,,,
17,5,111017_1315,73.199997,10,Principal,3,82,80,72,2,1,2,3,165,213,48,260,260,260,100,1,3,0,80,40,64,164,215.2,51.199997,1,low,0,0,,,,,
17,6,111017_1315,73.199997,10,Principal,4,54,83,75,2,1,1,12,255,320,65,440,440,380,200,1,3,0,60,40,137.78,261.42001,335,73.579987,.75,high,0,0,,,,,
17,7,111017_1315,73.199997,10,Principal,1,80,80,75,2,1,15,7,370,400,30,560,560,470,200,1,3,0,90,60,128,360,402.5,42.5,.75,high,0,0,,,,,
17,8,111017_1315,73.199997,10,Principal,6,63,1,1,2,1,10,13,215,210,-5,360,360,280,200,1,3,0,40,40,.02,201.58,200.8,-.77999878,.5,high,0,0,,,,,
17,9,111017_1315,73.199997,10,Principal,8,55,30,1,2,1,4,6,242,210,-32,440,440,320,200,1,3,0,60,60,18,254,201.2,-52.800003,.5,high,0,0,,,,,
17,10,111017_1315,73.199997,10,Principal,5,75,80,79,2,1,9,14,324,456,132,520,520,520,200,1,3,0,80,40,128,328,452.79999,124.79999,1,high,0,0,,,,,
18,1,111017_1315,42.540001,10,Agent,9,40,55,60,1,1,13,16,80,145,65,220,220,190,100,1,3,30,60,40,30.25,,,,.75,low,0,0,,,,,
18,2,111017_1315,42.540001,10,Agent,2,25,30,15,2,1,4,2,170,150,-20,280,280,235,100,1,3,30,90,60,9,,,,.75,low,0,0,,,,,
18,3,111017_1315,42.540001,10,Agent,10,75,51,64,2,1,9,17,100,130,30,180,180,140,100,1,3,30,40,40,26.01,,,,.5,low,0,0,,,,,
18,4,111017_1315,42.540001,10,Agent,7,51,40,50,2,1,10,3,160,130,-30,220,220,160,100,1,3,30,60,60,16,,,,.5,low,0,0,,,,,
18,5,111017_1315,42.540001,10,Agent,3,70,0,1,2,1,5,8,100,101,1,260,260,260,100,1,3,30,80,40,0,,,,1,low,0,0,,,,,
18,6,111017_1315,42.540001,10,Agent,4,25,54,55,2,1,12,18,300,250,-50,440,440,380,200,1,3,30,60,40,58.32,,,,.75,high,0,0,,,,,
18,7,111017_1315,42.540001,10,Agent,1,50,90,1,2,1,11,20,390,201,-189,560,560,470,200,1,3,30,90,60,162,,,,.75,high,0,0,,,,,
18,8,111017_1315,42.540001,10,Agent,6,40,45,50,2,1,7,1,222,200,-22,360,360,280,200,1,3,30,40,40,40.5,,,,.5,high,0,0,,,,,
18,9,111017_1315,42.540001,10,Agent,8,70,77,77,2,1,14,6,300,300,0,440,440,320,200,1,3,30,60,60,118.58,,,,.5,high,0,0,,,,,
18,10,111017_1315,42.540001,10,Agent,5,50,50,40,2,1,15,19,400,400,0,520,520,520,200,1,3,30,80,40,50,,,,1,high,0,0,,,,,
19,1,111017_1315,93.637199,10,Agent,9,20,54,55,2,1,18,12,130,130,0,220,220,190,100,1,4,0,60,40,29.16,,,,.75,low,0,0,,,,,
19,2,111017_1315,93.637199,10,Agent,2,60,40,60,2,1,10,8,180,180,0,280,280,235,100,1,4,0,90,60,16,,,,.75,low,0,0,,,,,
19,3,111017_1315,93.637199,10,Agent,10,20,0,1,2,1,3,17,120,110,-10,180,180,140,100,1,4,0,40,40,0,,,,.5,low,0,0,,,,,
19,4,111017_1315,93.637199,10,Agent,7,45,81,85,2,1,11,13,120,145,25,220,220,160,100,1,4,0,60,60,65.610001,,,,.5,low,0,0,,,,,
19,5,111017_1315,93.637199,10,Agent,3,10,50,50,2,1,14,16,180,180,0,260,260,260,100,1,4,0,80,40,25,,,,1,low,0,0,,,,,
19,6,111017_1315,93.637199,10,Agent,4,80,40,50,2,1,2,5,250,280,30,440,440,380,200,1,4,0,60,40,32,,,,.75,high,0,0,,,,,
19,7,111017_1315,93.637199,10,Agent,1,50,88,81,2,1,9,1,370,400,30,560,560,470,200,1,4,0,90,60,154.88,,,,.75,high,0,0,,,,,
19,8,111017_1315,93.637199,10,Agent,6,54,0,1,2,1,6,20,210,220,10,360,360,280,200,1,4,0,40,40,0,,,,.5,high,0,0,,,,,
19,9,111017_1315,93.637199,10,Agent,8,60,65,70,2,1,19,15,280,280,0,440,440,320,200,1,4,0,60,60,84.5,,,,.5,high,0,0,,,,,
19,10,111017_1315,93.637199,10,Agent,5,1,80,1,2,1,4,7,325,200,-125,520,520,520,200,1,4,0,80,40,128,,,,1,high,0,0,,,,,
20,1,111017_1315,53.580002,10,Agent,9,70,65,50,2,1,18,8,110,146,36,220,220,190,100,1,4,0,60,40,42.25,,,,.75,low,0,0,,,,,
20,2,111017_1315,53.580002,10,Agent,2,84,79,1,2,1,6,17,160,105,-55,280,280,235,100,1,4,0,90,60,62.41,,,,.75,low,0,0,,,,,
20,3,111017_1315,53.580002,10,Agent,10,70,61,63,2,1,1,5,110,120,10,180,180,140,100,1,4,0,40,40,37.209999,,,,.5,low,0,0,,,,,
20,4,111017_1315,53.580002,10,Agent,7,77,77,78,2,1,10,11,140,140,0,220,220,160,100,1,4,0,60,60,59.290001,,,,.5,low,0,0,,,,,
20,5,111017_1315,53.580002,10,Agent,3,78,80,1,2,2,3,4,140,105,-35,260,260,260,100,1,4,0,80,40,64,,,,1,low,0,0,,,,,
20,6,111017_1315,53.580002,10,Agent,4,73,0,1,2,1,16,2,200,205,5,440,440,380,200,1,4,0,60,40,0,,,,.75,high,0,0,,,,,
20,7,111017_1315,53.580002,10,Agent,1,80,50,40,2,1,9,19,300,270,-30,560,560,470,200,1,4,0,90,60,50,,,,.75,high,0,0,,,,,
20,8,111017_1315,53.580002,10,Agent,6,70,35,35,2,1,20,13,210,230,20,360,360,280,200,1,4,0,40,40,24.5,,,,.5,high,0,0,,,,,
20,9,111017_1315,53.580002,10,Agent,8,77,60,80,2,1,14,12,250,280,30,440,440,320,200,1,4,0,60,60,72,,,,.5,high,0,0,,,,,
20,10,111017_1315,53.580002,10,Agent,5,74,86,80,2,1,7,15,250,400,150,520,520,520,200,1,4,0,80,40,147.92,,,,1,high,0,0,,,,,
21,1,111017_1315,68.243401,10,Agent,9,0,0,1,2,1,19,18,100,101,1,220,220,190,100,1,2,0,60,40,0,,,,.75,low,0,0,,,,,
21,2,111017_1315,68.243401,10,Agent,2,0,55,67,2,1,4,17,150,170,20,280,280,235,100,1,2,0,90,60,30.25,,,,.75,low,0,0,,,,,
21,3,111017_1315,68.243401,10,Agent,10,0,63,64,2,1,6,11,100,120,20,180,180,140,100,1,2,0,40,40,39.689999,,,,.5,low,0,0,,,,,
21,4,111017_1315,68.243401,10,Agent,7,75,64,80,2,1,2,1,120,150,30,220,220,160,100,1,2,0,60,60,40.959999,,,,.5,low,0,0,,,,,
21,5,111017_1315,68.243401,10,Agent,3,0,35,1,1,1,14,20,135,100,-35,260,260,260,100,1,2,0,80,40,12.25,,,,1,low,0,0,,,,,
21,6,111017_1315,68.243401,10,Agent,4,0,70,70,2,1,9,7,250,300,50,440,440,380,200,1,2,0,60,40,98,,,,.75,high,0,0,,,,,
21,7,111017_1315,68.243401,10,Agent,1,0,70,75,2,1,12,8,380,400,20,560,560,470,200,1,2,0,90,60,98,,,,.75,high,0,0,,,,,
21,8,111017_1315,68.243401,10,Agent,6,0,70,50,2,2,5,3,150,230,80,360,360,280,200,1,2,0,40,40,98,,,,.5,high,0,0,,,,,
21,9,111017_1315,68.243401,10,Agent,8,75,75,1,2,1,13,16,260,205,-55,440,440,320,200,1,2,0,60,60,112.5,,,,.5,high,0,0,,,,,
21,10,111017_1315,68.243401,10,Agent,5,0,100,1,1,1,10,15,320,200,-120,520,520,520,200,1,2,0,80,40,200,,,,1,high,0,0,,,,,
22,1,111017_1315,56.16,10,Agent,9,50,32,30,2,1,7,16,130,140,10,220,220,190,100,1,3,0,60,40,10.24,,,,.75,low,0,0,,,,,
22,2,111017_1315,56.16,10,Agent,2,70,10,1,2,1,3,2,100,100,0,280,280,235,100,1,3,0,90,60,1,,,,.75,low,0,0,,,,,
22,3,111017_1315,56.16,10,Agent,10,1,48,70,2,1,6,20,90,130,40,180,180,140,100,1,3,0,40,40,23.040001,,,,.5,low,0,0,,,,,
22,4,111017_1315,56.16,10,Agent,7,80,0,1,2,1,10,19,100,101,1,220,220,160,100,1,3,0,60,60,0,,,,.5,low,0,0,,,,,
22,5,111017_1315,56.16,10,Agent,3,1,90,1,1,1,15,4,170,101,-69,260,260,260,100,1,3,0,80,40,81,,,,1,low,0,0,,,,,
22,6,111017_1315,56.16,10,Agent,4,65,85,90,2,1,14,8,260,340,80,440,440,380,200,1,3,0,60,40,144.5,,,,.75,high,0,0,,,,,
22,7,111017_1315,56.16,10,Agent,1,70,67,68,2,1,5,18,300,350,50,560,560,470,200,1,3,0,90,60,89.779999,,,,.75,high,0,0,,,,,
22,8,111017_1315,56.16,10,Agent,6,60,30,1,2,1,17,12,210,200,-10,360,360,280,200,1,3,0,40,40,18,,,,.5,high,0,0,,,,,
22,9,111017_1315,56.16,10,Agent,8,80,63,63,2,1,13,9,200,260,60,440,440,320,200,1,3,0,60,60,79.379997,,,,.5,high,0,0,,,,,
22,10,111017_1315,56.16,10,Agent,5,80,50,50,1,1,11,1,390,460,70,520,520,520,200,1,3,0,80,40,50,,,,1,high,0,0,,,,,
23,1,111017_1315,63.220001,10,Agent,9,50,55,30,2,1,7,12,175,140,-35,220,220,190,100,1,1,0,60,40,30.25,,,,.75,low,0,0,,,,,
23,2,111017_1315,63.220001,10,Agent,2,66,55,55,2,1,17,10,125,170,45,280,280,235,100,1,1,0,90,60,30.25,,,,.75,low,0,0,,,,,
23,3,111017_1315,63.220001,10,Agent,10,45,0,1,2,1,19,11,101,101,0,180,180,140,100,1,1,0,40,40,0,,,,.5,low,0,0,,,,,
23,4,111017_1315,63.220001,10,Agent,7,55,30,45,2,1,20,13,140,130,-10,220,220,160,100,1,1,0,60,60,9,,,,.5,low,0,0,,,,,
23,5,111017_1315,63.220001,10,Agent,3,0,78,70,1,2,1,9,110,170,60,260,260,260,100,1,1,0,80,40,60.84,,,,1,low,0,0,,,,,
23,6,111017_1315,63.220001,10,Agent,4,54,80,1,2,1,16,6,270,200,-70,440,440,380,200,1,1,0,60,40,128,,,,.75,high,0,0,,,,,
23,7,111017_1315,63.220001,10,Agent,1,50,64,60,2,1,3,2,200,275,75,560,560,470,200,1,1,0,90,60,81.919998,,,,.75,high,0,0,,,,,
23,8,111017_1315,63.220001,10,Agent,6,63,63,63,2,1,4,18,255,230,-25,360,360,280,200,1,1,0,40,40,79.379997,,,,.5,high,0,0,,,,,
23,9,111017_1315,63.220001,10,Agent,8,47,38,40,2,1,5,15,290,260,-30,440,440,320,200,1,1,0,60,60,28.879999,,,,.5,high,0,0,,,,,
23,10,111017_1315,63.220001,10,Agent,5,70,94,1,2,1,8,14,201,210,9,520,520,520,200,1,1,0,80,40,176.72,,,,1,high,0,0,,,,,
24,1,111017_1315,82.5,10,Agent,9,55,56,80,2,1,14,16,100,160,60,220,220,190,100,1,3,0,60,40,31.360001,,,,.75,low,0,0,,,,,
24,2,111017_1315,82.5,10,Agent,2,55,91,91,2,1,13,6,190,200,10,280,280,235,100,1,3,0,90,60,82.809998,,,,.75,low,0,0,,,,,
24,3,111017_1315,82.5,10,Agent,10,63,55,55,2,1,20,3,110,120,10,180,180,140,100,1,3,0,40,40,30.25,,,,.5,low,0,0,,,,,
24,4,111017_1315,82.5,10,Agent,7,75,65,75,2,1,8,11,120,135,15,220,220,160,100,1,3,0,60,60,42.25,,,,.5,low,0,0,,,,,
24,5,111017_1315,82.5,10,Agent,3,77,54,55,2,1,9,10,180,160,-20,260,260,260,100,1,3,0,80,40,29.16,,,,1,low,0,0,,,,,
24,6,111017_1315,82.5,10,Agent,4,66,63,54,1,1,1,18,230,270,40,440,440,380,200,1,3,0,60,40,79.379997,,,,.75,high,0,0,,,,,
24,7,111017_1315,82.5,10,Agent,1,70,0,1,2,1,17,15,200,250,50,560,560,470,200,1,3,0,90,60,0,,,,.75,high,0,0,,,,,
24,8,111017_1315,82.5,10,Agent,6,63,65,60,2,1,19,4,220,245,25,360,360,280,200,1,3,0,40,40,84.5,,,,.5,high,0,0,,,,,
24,9,111017_1315,82.5,10,Agent,8,55,60,70,2,1,12,2,200,260,60,440,440,320,200,1,3,0,60,60,72,,,,.5,high,0,0,,,,,
24,10,111017_1315,82.5,10,Agent,5,80,70,40,2,2,7,5,350,400,50,520,520,520,200,1,3,0,80,40,98,,,,1,high,0,0,,,,,
25,1,111017_1315,67.419403,10,Agent,9,73,54,1,2,1,4,5,123,140,17,220,220,190,100,1,2,0,60,40,29.16,,,,.75,low,0,0,,,,,
25,2,111017_1315,67.419403,10,Agent,2,72,70,70,2,1,13,12,120,180,60,280,280,235,100,1,2,0,90,60,49,,,,.75,low,0,0,,,,,
25,3,111017_1315,67.419403,10,Agent,10,75,50,60,2,1,7,16,110,120,10,180,180,140,100,1,2,0,40,40,25,,,,.5,low,0,0,,,,,
25,4,111017_1315,67.419403,10,Agent,7,48,40,70,2,1,8,20,160,135,-25,220,220,160,100,1,2,0,60,60,16,,,,.5,low,0,0,,,,,
25,5,111017_1315,67.419403,10,Agent,3,82,80,72,2,1,18,6,125,180,55,260,260,260,100,1,2,0,80,40,64,,,,1,low,0,0,,,,,
25,6,111017_1315,67.419403,10,Agent,4,95,80,85,2,1,17,3,180,300,120,440,440,380,200,1,2,0,60,40,128,,,,.75,high,0,0,,,,,
25,7,111017_1315,67.419403,10,Agent,1,90,86,86,2,1,9,11,300,380,80,560,560,470,200,1,2,0,90,60,147.92,,,,.75,high,0,0,,,,,
25,8,111017_1315,67.419403,10,Agent,6,55,63,64,2,1,15,19,190,230,40,360,360,280,200,1,2,0,40,40,79.379997,,,,.5,high,0,0,,,,,
25,9,111017_1315,67.419403,10,Agent,8,51,77,78,2,1,14,2,200,280,80,440,440,320,200,1,2,0,60,60,118.58,,,,.5,high,0,0,,,,,
25,10,111017_1315,67.419403,10,Agent,5,88,0,1,2,1,10,1,200,200,0,520,520,520,200,1,2,0,80,40,0,,,,1,high,0,0,,,,,
26,1,111017_1315,89.160004,10,Agent,9,54,30,40,2,1,7,1,120,120,0,220,220,190,100,1,2,0,60,40,9,,,,.75,low,0,0,,,,,
26,2,111017_1315,89.160004,10,Agent,2,69,67,68,2,1,13,16,120,150,30,280,280,235,100,1,2,0,90,60,44.889999,,,,.75,low,0,0,,,,,
26,3,111017_1315,89.160004,10,Agent,10,63,45,70,2,1,5,10,80,110,30,180,180,140,100,1,2,0,40,40,20.25,,,,.5,low,0,0,,,,,
26,4,111017_1315,89.160004,10,Agent,7,76,77,77,2,1,20,11,80,120,40,220,220,160,100,1,2,0,60,60,59.290001,,,,.5,low,0,0,,,,,
26,5,111017_1315,89.160004,10,Agent,3,51,97,95,2,1,18,19,110,180,70,260,260,260,100,1,2,0,80,40,94.089996,,,,1,low,0,0,,,,,
26,6,111017_1315,89.160004,10,Agent,4,54,55,56,2,1,12,2,220,220,0,440,440,380,200,1,2,0,60,40,60.5,,,,.75,high,0,0,,,,,
26,7,111017_1315,89.160004,10,Agent,1,70,90,85,2,2,9,15,250,300,50,560,560,470,200,1,2,0,90,60,162,,,,.75,high,0,0,,,,,
26,8,111017_1315,89.160004,10,Agent,6,63,1,1,2,1,8,4,200,200,0,360,360,280,200,1,2,0,40,40,.02,,,,.5,high,0,0,,,,,
26,9,111017_1315,89.160004,10,Agent,8,51,64,60,2,1,17,6,220,260,40,440,440,320,200,1,2,0,60,60,81.919998,,,,.5,high,0,0,,,,,
26,10,111017_1315,89.160004,10,Agent,5,70,79,79,2,1,3,14,250,350,100,520,520,520,200,1,2,0,80,40,124.82,,,,1,high,0,0,,,,,
27,1,111017_1315,91.0644,10,Agent,9,54,50,51,2,1,3,5,140,130,-10,220,220,190,100,1,2,1,60,40,25,,,,.75,low,0,0,,,,,
27,2,111017_1315,91.0644,10,Agent,2,60,50,50,2,1,8,1,200,200,0,280,280,235,100,1,2,1,90,60,25,,,,.75,low,0,0,,,,,
27,3,111017_1315,91.0644,10,Agent,10,63,44,45,2,1,19,6,120,115,-5,180,180,140,100,1,2,1,40,40,19.360001,,,,.5,low,0,0,,,,,
27,4,111017_1315,91.0644,10,Agent,7,66,78,80,2,1,17,14,150,150,0,220,220,160,100,1,2,1,60,60,60.84,,,,.5,low,0,0,,,,,
27,5,111017_1315,91.0644,10,Agent,3,41,50,1,2,1,16,7,200,110,-90,260,260,260,100,1,2,1,80,40,25,,,,1,low,0,0,,,,,
27,6,111017_1315,91.0644,10,Agent,4,54,83,75,2,1,13,20,290,350,60,440,440,380,200,1,2,1,60,40,137.78,,,,.75,high,0,0,,,,,
27,7,111017_1315,91.0644,10,Agent,1,67,60,65,2,1,10,15,450,450,0,560,560,470,200,1,2,1,90,60,72,,,,.75,high,0,0,,,,,
27,8,111017_1315,91.0644,10,Agent,6,63,84,63,2,1,9,11,70,260,190,360,360,280,200,1,2,1,40,40,141.12,,,,.5,high,0,0,,,,,
27,9,111017_1315,91.0644,10,Agent,8,54,60,50,2,1,12,4,340,240,-100,440,440,320,200,1,2,1,60,60,72,,,,.5,high,0,0,,,,,
27,10,111017_1315,91.0644,10,Agent,5,32,90,1,2,1,2,18,340,280,-60,520,520,520,200,1,2,1,80,40,162,,,,1,high,0,0,,,,,
28,1,111017_1315,96.690002,10,Agent,9,75,50,30,2,1,2,11,120,115,-5,220,220,190,100,1,3,0,60,40,25,,,,.75,low,0,0,,,,,
28,2,111017_1315,96.690002,10,Agent,2,0,67,30,2,1,13,5,145,120,-25,280,280,235,100,1,3,0,90,60,44.889999,,,,.75,low,0,0,,,,,
28,3,111017_1315,96.690002,10,Agent,10,60,65,65,2,1,18,4,100,125,25,180,180,140,100,1,3,0,40,40,42.25,,,,.5,low,0,0,,,,,
28,4,111017_1315,96.690002,10,Agent,7,80,64,71,2,1,12,6,100,135,35,220,220,160,100,1,3,0,60,60,40.959999,,,,.5,low,0,0,,,,,
28,5,111017_1315,96.690002,10,Agent,3,50,20,10,2,2,7,17,105,115,10,260,260,260,100,1,3,0,80,40,4,,,,1,low,0,0,,,,,
28,6,111017_1315,96.690002,10,Agent,4,85,97,1,2,1,3,20,251,210,-41,440,440,380,200,1,3,0,60,40,188.17999,,,,.75,high,0,0,,,,,
28,7,111017_1315,96.690002,10,Agent,1,85,63,63,2,1,16,9,290,330,40,560,560,470,200,1,3,0,90,60,79.379997,,,,.75,high,0,0,,,,,
28,8,111017_1315,96.690002,10,Agent,6,80,67,70,2,1,10,19,200,255,55,360,360,280,200,1,3,0,40,40,89.779999,,,,.5,high,0,0,,,,,
28,9,111017_1315,96.690002,10,Agent,8,85,70,70,2,1,8,14,285,265,-20,440,440,320,200,1,3,0,60,60,98,,,,.5,high,0,0,,,,,
28,10,111017_1315,96.690002,10,Agent,5,85,50,46,2,1,1,15,290,370,80,520,520,520,200,1,3,0,80,40,50,,,,1,high,0,0,,,,,
29,1,111017_1315,49.709202,10,Agent,9,100,97,1,2,1,10,8,70,120,50,220,220,190,100,1,4,0,60,40,94.089996,,,,.75,low,0,0,,,,,
29,2,111017_1315,49.709202,10,Agent,2,70,35,45,2,1,20,1,170,150,-20,280,280,235,100,1,4,0,90,60,12.25,,,,.75,low,0,0,,,,,
29,3,111017_1315,49.709202,10,Agent,10,1,60,70,2,1,9,3,100,120,20,180,180,140,100,1,4,0,40,40,36,,,,.5,low,0,0,,,,,
29,4,111017_1315,49.709202,10,Agent,7,95,83,69,2,1,2,12,100,130,30,220,220,160,100,1,4,0,60,60,68.889999,,,,.5,low,0,0,,,,,
29,5,111017_1315,49.709202,10,Agent,3,100,89,1,1,1,5,16,140,135,-5,260,260,260,100,1,4,0,80,40,79.209999,,,,1,low,0,0,,,,,
29,6,111017_1315,49.709202,10,Agent,4,100,72,70,2,1,14,13,200,300,100,440,440,380,200,1,4,0,60,40,103.68,,,,.75,high,0,0,,,,,
29,7,111017_1315,49.709202,10,Agent,1,100,65,80,2,1,7,11,400,400,0,560,560,470,200,1,4,0,90,60,84.5,,,,.75,high,0,0,,,,,
29,8,111017_1315,49.709202,10,Agent,6,80,54,80,2,1,17,19,200,240,40,360,360,280,200,1,4,0,40,40,58.32,,,,.5,high,0,0,,,,,
29,9,111017_1315,49.709202,10,Agent,8,70,80,70,2,1,18,4,200,270,70,440,440,320,200,1,4,0,60,60,128,,,,.5,high,0,0,,,,,
29,10,111017_1315,49.709202,10,Agent,5,100,63,1,1,1,15,6,220,300,80,520,520,520,200,1,4,0,80,40,79.379997,,,,1,high,0,0,,,,,
30,1,111017_1315,92.034599,10,Agent,9,51,67,60,2,1,14,15,110,135,25,220,220,190,100,1,3,0,60,40,44.889999,,,,.75,low,0,0,,,,,
30,2,111017_1315,92.034599,10,Agent,2,65,67,67,2,1,3,6,150,160,10,280,280,235,100,1,3,0,90,60,44.889999,,,,.75,low,0,0,,,,,
30,3,111017_1315,92.034599,10,Agent,10,62,0,1,2,1,20,7,120,115,-5,180,180,140,100,1,3,0,40,40,0,,,,.5,low,0,0,,,,,
30,4,111017_1315,92.034599,10,Agent,7,44,97,77,2,1,13,11,110,140,30,220,220,160,100,1,3,0,60,60,94.089996,,,,.5,low,0,0,,,,,
30,5,111017_1315,92.034599,10,Agent,3,44,95,1,2,2,17,16,150,140,-10,260,260,260,100,1,3,0,80,40,90.25,,,,1,low,0,0,,,,,
30,6,111017_1315,92.034599,10,Agent,4,50,30,75,2,1,8,19,300,270,-30,440,440,380,200,1,3,0,60,40,18,,,,.75,high,0,0,,,,,
30,7,111017_1315,92.034599,10,Agent,1,70,90,91,2,1,9,5,260,360,100,560,560,470,200,1,3,0,90,60,162,,,,.75,high,0,0,,,,,
30,8,111017_1315,92.034599,10,Agent,6,51,89,1,2,1,18,10,160,230,70,360,360,280,200,1,3,0,40,40,158.42,,,,.5,high,0,0,,,,,
30,9,111017_1315,92.034599,10,Agent,8,52,40,40,2,1,1,2,260,250,-10,440,440,320,200,1,3,0,60,60,32,,,,.5,high,0,0,,,,,
30,10,111017_1315,92.034599,10,Agent,5,42,78,50,2,2,12,4,280,320,40,520,520,520,200,1,3,0,80,40,121.68,,,,1,high,0,0,,,,,
31,1,111017_1315,98.0466,10,Agent,9,69,77,58,2,2,10,13,80,130,50,220,220,190,100,1,3,0,60,40,59.290001,,,,.75,low,0,0,,,,,
31,2,111017_1315,98.0466,10,Agent,2,89,75,75,2,1,19,18,170,220,50,280,280,235,100,1,3,0,90,60,56.25,,,,.75,low,0,0,,,,,
31,3,111017_1315,98.0466,10,Agent,10,29,78,63,2,1,3,8,100,110,10,180,180,140,100,1,3,0,40,40,60.84,,,,.5,low,0,0,,,,,
31,4,111017_1315,98.0466,10,Agent,7,80,69,65,2,1,12,9,100,120,20,220,220,160,100,1,3,0,60,60,47.610001,,,,.5,low,0,0,,,,,
31,5,111017_1315,98.0466,10,Agent,3,90,0,1,2,1,14,2,140,160,20,260,260,260,100,1,3,0,80,40,0,,,,1,low,0,0,,,,,
31,6,111017_1315,98.0466,10,Agent,4,79,89,1,2,1,1,16,210,210,0,440,440,380,200,1,3,0,60,40,158.42,,,,.75,high,0,0,,,,,
31,7,111017_1315,98.0466,10,Agent,1,80,80,75,2,1,17,5,400,350,-50,560,560,470,200,1,3,0,90,60,128,,,,.75,high,0,0,,,,,
31,8,111017_1315,98.0466,10,Agent,6,80,70,71,2,1,4,6,170,230,60,360,360,280,200,1,3,0,40,40,98,,,,.5,high,0,0,,,,,
31,9,111017_1315,98.0466,10,Agent,8,80,55,55,2,1,15,20,250,300,50,440,440,320,200,1,3,0,60,60,60.5,,,,.5,high,0,0,,,,,
31,10,111017_1315,98.0466,10,Agent,5,74,90,100,2,1,11,7,345,520,175,520,520,520,200,1,3,0,80,40,162,,,,1,high,0,0,,,,,
32,1,111017_1315,89.339996,10,Agent,9,0,90,1,2,1,2,6,100,110,10,220,220,190,100,1,3,2,60,40,81,,,,.75,low,0,0,,,,,
32,2,111017_1315,89.339996,10,Agent,2,0,50,51,2,1,9,3,150,150,0,280,280,235,100,1,3,2,90,60,25,,,,.75,low,0,0,,,,,
32,3,111017_1315,89.339996,10,Agent,10,0,42,20,2,1,13,15,100,110,10,180,180,140,100,1,3,2,40,40,17.639999,,,,.5,low,0,0,,,,,
32,4,111017_1315,89.339996,10,Agent,7,0,2,35,2,1,8,16,100,120,20,220,220,160,100,1,3,2,60,60,.039999999,,,,.5,low,0,0,,,,,
32,5,111017_1315,89.339996,10,Agent,3,0,100,70,2,1,18,5,160,150,-10,260,260,260,100,1,3,2,80,40,100,,,,1,low,0,0,,,,,
32,6,111017_1315,89.339996,10,Agent,4,75,85,90,2,1,12,17,180,300,120,440,440,380,200,1,3,2,60,40,144.5,,,,.75,high,0,0,,,,,
32,7,111017_1315,89.339996,10,Agent,1,75,95,67,2,1,4,14,300,380,80,560,560,470,200,1,3,2,90,60,180.5,,,,.75,high,0,0,,,,,
32,8,111017_1315,89.339996,10,Agent,6,0,20,32,2,1,1,11,220,220,0,360,360,280,200,1,3,2,40,40,8,,,,.5,high,0,0,,,,,
32,9,111017_1315,89.339996,10,Agent,8,1,60,60,2,1,10,20,200,260,60,440,440,320,200,1,3,2,60,60,72,,,,.5,high,0,0,,,,,
32,10,111017_1315,89.339996,10,Agent,5,75,80,79,2,1,19,7,250,420,170,520,520,520,200,1,3,2,80,40,128,,,,1,high,0,0,,,,,
33,1,111017_1315,82.823402,10,Agent,9,0,64,49,2,1,4,3,140,150,10,220,220,190,100,1,3,0,60,40,40.959999,,,,.75,low,0,0,,,,,
33,2,111017_1315,82.823402,10,Agent,2,40,31,1,2,1,6,20,170,100,-70,280,280,235,100,1,3,0,90,60,9.6099997,,,,.75,low,0,0,,,,,
